,response,pedestal,contrast,orientation,temporal_frequency,spatial_frequency,size,angle_dist,eccentricity,reaction_time,post_mean,post_var
25,1,-0.04576766490936279,-0.43617475032806396,180.86502075195312,8.81202507019043,2.4446444511413574,6.606993198394775,139.08580017089844,7.3973188400268555,0.7154634949984029,2.2134142,0.03475094
26,1,-0.4817606210708618,-0.8656898736953735,40.1103401184082,12.516098022460938,1.1425873041152954,9.381269454956055,233.34437561035156,7.929996490478516,0.7963340179994702,1.6018188,0.04432863
27,0,-1.2961316108703613,-0.2017362117767334,299.9344177246094,4.568934440612793,5.898050308227539,5.484409332275391,38.92499923706055,1.387588381767273,0.724909933982417,0.35382074,0.009514391
28,0,-1.3937413692474365,-0.983504056930542,259.978271484375,0.4710434377193451,6.779029369354248,2.7228052616119385,210.08224487304688,9.022832870483398,0.5159080500015989,0.011727452,0.047893584
29,1,-0.5790215730667114,-0.12914931774139404,159.0113525390625,12.209548950195312,1.9880714416503906,6.657121181488037,60.673763275146484,0.5657554268836975,0.4550808290077839,1.6534274,0.04100889
30,1,-0.3231405019760132,-1.2173950672149658,333.34454345703125,5.99357795715332,3.3250532150268555,8.381102561950684,332.1253356933594,4.693398952484131,0.621030771988444,1.0208304,0.075915456
31,1,-1.079099416732788,-0.7388219833374023,51.719459533691406,16.79458236694336,4.627961158752441,3.2537765502929688,115.90880584716797,5.649585247039795,0.5596656600246206,-0.0434528,0.03756237
32,1,-1.1162904500961304,-0.991854190826416,154.51669311523438,13.934139251708984,1.6868780851364136,5.250399112701416,352.3134765625,7.291637420654297,0.6469541210099123,0.06311792,0.026078045
33,1,-0.2904012203216553,-0.1440504789352417,230.86875915527344,3.1313693523406982,6.274169921875,9.193400382995605,96.7327651977539,3.210113286972046,0.5917577319778502,2.6946435,0.1009683
34,0,-0.5886896252632141,-1.1329646110534668,79.0410385131836,19.44675636291504,5.138726234436035,6.346625328063965,185.28118896484375,1.423469066619873,0.5797393920074683,0.6008957,0.019516349
35,1,-1.3796216249465942,-0.6593763828277588,340.27001953125,7.706486701965332,3.6332340240478516,1.3510284423828125,86.48693084716797,8.006505012512207,0.45763939700555056,-0.018807232,0.06971586
36,1,-1.2868008613586426,-1.4369338750839233,219.9833526611328,7.409785270690918,2.752131223678589,3.5119471549987793,252.12625122070312,0.3733585774898529,0.5155544409935828,0.023167074,0.051806986
37,1,-0.4955202341079712,-0.40392959117889404,120.42129516601562,15.358846664428711,4.293168067932129,8.544794082641602,18.342721939086914,8.790493965148926,0.6574942459992599,1.9663837,0.054143906
38,1,-0.008204340934753418,-0.9206920862197876,283.6814880371094,1.5942776203155518,5.3936872482299805,6.888934135437012,284.0841369628906,5.911324501037598,0.7105928129749373,1.6435695,0.06584197
39,0,-0.8344773650169373,-0.2633695602416992,0.6487784385681152,11.105838775634766,0.8406998515129089,2.912871837615967,163.49269104003906,4.993249893188477,0.7480648670170922,0.24519527,0.041959167
40,0,-0.9290416240692139,-1.2986044883728027,304.3395080566406,16.387069702148438,6.826202869415283,1.937180757522583,229.57191467285156,0.9517210125923157,0.6316902679973282,-0.1324777,0.030038893
41,1,-0.10260438919067383,-0.6354568004608154,24.8286075592041,5.902894020080566,1.8441953659057617,5.895595550537109,40.788570404052734,9.408342361450195,0.4703763020224869,1.683943,0.04643452
42,1,-0.4011201858520508,-1.064892292022705,199.33209228515625,12.143980026245117,2.9669435024261475,9.801532745361328,306.6151428222656,5.255060195922852,0.7710863040119875,1.4254092,0.06576663
43,1,-1.1922366619110107,-0.025971531867980957,96.261962890625,0.0973043441772461,4.892541885375977,4.786196708679199,141.0234832763672,4.296897888183594,0.8645059039990883,0.27548522,0.038986564
44,1,-1.4740043878555298,-0.7608655095100403,58.91436004638672,4.785813331604004,4.135032653808594,2.309201717376709,329.7811279296875,6.698245525360107,0.7140873450262006,0.018932521,0.08841783
45,1,-0.6832709312438965,-0.2814750671386719,315.22900390625,13.051027297973633,2.2009170055389404,7.357463359832764,119.20055389404297,2.6559696197509766,0.4872900439950172,1.463377,0.037937045
46,1,-0.19581985473632812,-1.3698011636734009,174.6446075439453,9.370848655700684,1.0877025127410889,7.954316139221191,207.83413696289062,2.0952210426330566,0.5679596030095126,1.0964519,0.06473476
47,1,-1.0219078063964844,-0.5161038637161255,255.92471313476562,18.573562622070312,6.059159278869629,3.958512544631958,64.03971862792969,8.638388633728027,0.5868571239989251,0.1911335,0.0208807
48,0,-0.9658114910125732,-1.3284032344818115,35.488059997558594,2.3225648403167725,3.3648204803466797,7.733983993530273,107.84876251220703,2.4388909339904785,0.7865201410022564,0.21283084,0.037986696
49,0,-0.2569049596786499,-0.48865699768066406,293.8231506347656,10.621691703796387,5.299131393432617,2.6308753490448,341.6328125,8.394805908203125,0.8552869459963404,0.84560436,0.03391379
50,1,-0.7393733263015747,-0.8125288486480713,108.15205383300781,6.800181865692139,6.412357330322266,4.3565673828125,75.89688873291016,6.277641773223877,1.3605531479988713,0.3091758,0.01863569
51,0,-1.4129130840301514,-0.3484612703323364,187.23318481445312,16.036808013916016,1.4406806230545044,8.262128829956055,196.4878387451172,2.8202154636383057,0.6942985260102432,0.35973588,0.030094087
52,0,-1.1354994773864746,-1.117963194847107,327.2291564941406,18.845699310302734,0.6739472150802612,5.504167556762695,7.667707443237305,5.519281387329102,0.6346564390114509,-0.08653587,0.035627425
53,1,-0.46156466007232666,-0.08862042427062988,47.10130310058594,8.395435333251953,5.655753135681152,1.631531000137329,263.2475891113281,3.9765355587005615,1.052267812017817,0.5825873,0.07090992
54,1,-0.15934741497039795,-1.258705735206604,266.3423156738281,14.651440620422363,4.533018112182617,4.40751314163208,174.69366455078125,0.7643955945968628,0.9020139839849435,0.38192028,0.039396048
55,1,-0.86859130859375,-0.6035810708999634,164.0621795654297,2.6386775970458984,2.6075961589813232,9.473233222961426,273.48876953125,9.80808162689209,0.5945509090088308,0.9449918,0.024251819
56,0,-0.7784265279769897,-0.880759060382843,242.88470458984375,9.853765487670898,4.747910022735596,8.796652793884277,30.19989013671875,6.1170654296875,0.852742234012112,0.7926442,0.039239228
57,1,-0.0693356990814209,-0.2315281629562378,142.7091522216797,17.846506118774414,3.2066903114318848,3.678130626678467,240.7799530029297,4.53605318069458,0.5357126330200117,1.5009356,0.028877854
58,0,-0.5515763759613037,-1.4900619983673096,350.7044372558594,4.106621265411377,2.1061596870422363,3.1522088050842285,152.14089965820312,0.0882614254951477,0.737256691994844,-0.25489682,0.039841056
59,1,-1.2256643772125244,-0.4665212631225586,68.46379089355469,13.661860466003418,6.6593546867370605,7.077509880065918,295.9358215332031,9.17081356048584,0.8192615730222315,0.30294865,0.03042692
60,1,-1.3229299783706665,-1.184570550918579,131.0972900390625,11.456242561340332,5.813065052032471,8.956363677978516,130.40293884277344,1.8646818399429321,0.629792643012479,0.03193623,0.025022507
61,1,-0.6491799354553223,-0.7264198064804077,209.4718780517578,0.6971508860588074,1.2259867191314697,5.06831169128418,319.1871337890625,7.78256893157959,0.5587634620023891,0.6589493,0.016213596
62,1,-0.34709835052490234,-0.9504905343055725,12.555071830749512,16.880971908569336,2.361417293548584,1.0926804542541504,53.366065979003906,6.92974328994751,0.6646777710120659,-0.060872138,0.054711223
63,0,-1.055794596672058,-0.11656928062438965,271.5885009765625,5.184381008148193,3.866720676422119,6.178141117095947,218.95684814453125,3.510964870452881,0.9447233579994645,0.70157987,0.025650501
64,0,-1.0771450996398926,-0.9361677169799805,9.316710472106934,18.119937896728516,6.2098917961120605,9.597100257873535,256.3623046875,2.9664416313171387,0.608669394016033,0.4058829,0.017971277
65,1,-0.3331056833267212,-0.27004969120025635,291.69091796875,9.814706802368164,1.6480060815811157,4.564359664916992,11.317525863647461,6.385407447814941,0.46884048799984157,1.4501296,0.03606999
66,1,-0.6397351026535034,-1.4522314071655273,117.35635375976562,13.544666290283203,3.5705466270446777,1.7197015285491943,291.1186828613281,8.32679557800293,0.5454958389746025,-0.047822177,0.013314366
67,1,-1.325016975402832,-0.41042160987854004,217.57688903808594,4.301936626434326,5.101438999176025,5.695594787597656,159.28848266601562,2.4093308448791504,0.5597553639963735,0.18572974,0.015594661
68,0,-1.2351258993148804,-1.1469632387161255,347.5982666015625,0.8924602270126343,4.332040309906006,8.140999794006348,359.3836669921875,9.719917297363281,0.5785297979891766,-0.107249916,0.03715813
69,1,-0.5494953989982605,-0.6704632043838501,88.43408203125,11.339061737060547,2.8164095878601074,4.198099136352539,92.5423812866211,0.6377825736999512,0.6472287310170941,0.62911946,0.016760647
70,1,-0.047979116439819336,-1.0056761503219604,229.18739318847656,5.145315647125244,0.8779873251914978,2.5443613529205322,189.5255584716797,3.9866364002227783,0.8291103880037554,0.30983222,0.03136468
71,1,-0.7924023270606995,-0.15494775772094727,150.7705841064453,17.154415130615234,5.456374645233154,7.5397844314575195,79.49185180664062,5.567841053009033,0.6801855329831596,1.3347399,0.03429669
72,1,-0.8897148370742798,-1.3777751922607422,251.95892333984375,10.348260879516602,1.908467173576355,6.300361156463623,336.8279724121094,9.102720260620117,0.6805014569836203,-0.030187905,0.020053804
73,0,-0.14549016952514648,-0.5328490734100342,172.83143615722656,2.361624002456665,6.865080833435059,1.2522729635238647,114.98682403564453,0.058613233268260956,0.6055237139808014,0.40713757,0.04160303
74,0,-0.4519844055175781,-0.7690162062644958,324.841796875,16.154001235961914,4.955235481262207,5.155932903289795,212.06065368652344,4.682190895080566,0.6417087579902727,0.85251546,0.0214023
75,1,-1.1378135681152344,-0.2984098196029663,66.37452697753906,6.604866027832031,3.0042247772216797,9.151636123657227,57.026790618896484,6.224747657775879,0.8084195470146369,0.7674975,0.027543604
76,1,-1.4225108623504639,-1.0743191242218018,93.72372436523438,8.200126647949219,2.162038803100586,6.952535152435303,233.8285675048828,3.5210013389587402,0.7051712439861149,0.050853908,0.030706644
77,1,-0.737064778804779,-0.03833436965942383,196.04747009277344,18.962881088256836,4.070760726928711,2.9942898750305176,33.783973693847656,6.978233337402344,1.2459198670112528,0.6527905,0.03946793
78,1,-0.23577594757080078,-1.3082094192504883,32.96992111206055,2.677743673324585,6.021878242492676,3.588870048522949,313.67578125,7.694335460662842,0.8809458850009833,0.39611116,0.022870839
79,1,-0.9796512722969055,-0.6480077505111694,313.2272033691406,14.377996444702148,1.0250089168548584,8.604101181030273,136.84536743164062,1.7380045652389526,0.6391630440193694,0.6134693,0.025812149
80,1,-1.0166640281677246,-1.2434203624725342,160.9967041015625,5.629462242126465,5.338012218475342,2.8246946334838867,0.6407945156097412,8.09404468536377,0.6712801849935204,-0.13709742,0.044624627
81,1,-0.20247042179107666,-0.5970768928527832,263.9367370605469,16.426128387451172,3.429088592529297,6.697504997253418,267.48260498046875,1.5506877899169922,0.4780299240082968,1.8524272,0.033390522
82,1,-0.700057864189148,-1.1024982929229736,55.76974868774414,0.21449771523475647,1.4779841899871826,8.420936584472656,170.49391174316406,3.200608491897583,0.5900283660157584,0.7675015,0.02587986
83,0,-1.455810546875,-0.08192956447601318,335.23773193359375,11.948663711547852,6.475029945373535,3.355116367340088,280.527099609375,7.242463111877441,0.6200934659864288,0.17341316,0.056987286
84,0,-1.1754672527313232,-0.7986947298049927,185.5526885986328,12.855718612670898,5.591485023498535,1.4375317096710205,103.6573486328125,4.846427917480469,0.5907564960070886,-0.14132339,0.047986865
85,1,-0.4193195104598999,-0.33757615089416504,104.40544891357422,4.9029951095581055,0.6350666284561157,6.540809631347656,348.7012634277344,5.804173946380615,0.45127127002342604,1.7205862,0.045652747
86,1,-0.10784256458282471,-1.3143938779830933,301.15057373046875,18.612628936767578,2.5449235439300537,9.314537048339844,68.90558624267578,8.859128952026367,0.6710983239754569,1.4048358,0.13059974
87,0,-0.9223734736442566,-0.4775809049606323,44.881595611572266,9.097405433654785,4.49571418762207,5.40886926651001,200.73667907714844,0.40231311321258545,0.8244744140247349,0.46091413,0.024339199
88,1,-0.8294607400894165,-0.9423519968986511,281.2018127441406,3.404801368713379,3.1678035259246826,3.870884656906128,126.19092559814453,4.287476539611816,0.8216183110198472,0.048626423,0.017403722
89,1,-0.014719486236572266,-0.09962236881256104,20.01437759399414,13.89508056640625,4.683648109436035,7.759041786193848,326.2350158691406,5.205974102020264,0.5381632820062805,2.6404328,0.121610284
90,0,-0.5124425888061523,-1.176607370376587,205.5055694580078,7.589293479919434,6.62205696105957,7.235254764556885,46.34867477416992,9.495970726013184,0.5873637470067479,0.6934784,0.03914523
91,1,-1.268380045890808,-0.7096638679504395,129.28500366210938,19.642072677612305,2.04348087310791,2.1496238708496094,223.17959594726562,1.0790231227874756,0.5370767760032322,-0.09375483,0.048578084
92,1,-1.3627160787582397,-1.4804450273513794,76.60426330566406,15.554155349731445,1.2902487516403198,4.875446319580078,23.19632339477539,8.707088470458984,0.5689369510218967,0.077876925,0.076232016
93,1,-0.6071164608001709,-0.45398247241973877,359.5926818847656,7.292603492736816,5.851951599121094,9.99406909942627,245.03831481933594,2.1242449283599854,0.5190394909877796,1.7085159,0.07757217
94,1,-0.2954118251800537,-0.8713216185569763,140.1717529296875,11.0667724609375,3.9293994903564453,6.0205769538879395,147.95899963378906,2.509216785430908,0.5126730820047669,1.2077649,0.023391604
95,0,-1.1097586154937744,-0.2191760540008545,239.5995635986328,1.8677204847335815,2.398714780807495,2.095101833343506,302.99200439453125,6.591158866882324,0.5029894730250817,0.087292254,0.05222118
96,0,-1.1004635095596313,-1.4192181825637817,319.60394287109375,9.00733470916748,5.5508575439453125,2.4012033939361572,179.39700317382812,5.105088233947754,0.5020760269835591,-0.103639066,0.044855654
97,1,-0.3091585636138916,-0.39784204959869385,59.82415008544922,18.20450782775879,0.7850918769836426,7.4055376052856445,272.5661315917969,4.149019718170166,0.4178174379921984,2.0735295,0.048410773
98,1,-0.569566011428833,-0.9033430218696594,256.73956298828125,4.529869079589844,2.909182071685791,8.001840591430664,9.645444869995117,1.109938383102417,0.5090087759890594,1.044098,0.04731661
99,0,-1.3958147764205933,-0.2576470375061035,179.11412048339844,12.789541244506836,4.237679481506348,4.049964427947998,259.601318359375,9.567509651184082,0.5242590419948101,0.06641108,0.038307786
100,0,-1.3055810928344727,-1.0212888717651367,26.41267204284668,12.482980728149414,4.9910359382629395,1.8544999361038208,76.3803939819336,1.9366600513458252,0.49235128398868255,-0.055419028,0.07751745
101,1,-0.47967028617858887,-0.1852947473526001,307.9962158203125,0.4319841265678406,3.6793622970581055,5.839300155639648,191.34750366210938,8.479565620422363,0.5522100199887063,1.6657755,0.040860176
102,1,-0.024420499801635742,-1.162032127380371,99.9995346069336,16.67738914489746,1.5394153594970703,9.7446870803833,111.23382568359375,6.847949981689453,0.6748378399934154,2.014574,0.12994021
103,0,-0.8153309226036072,-0.7002546787261963,200.83497619628906,6.1888933181762695,6.320070266723633,4.70296573638916,339.3917236328125,2.8041152954101562,0.7137808550032787,0.40985394,0.018431306
104,1,-0.912665605545044,-0.7899333238601685,122.06721496582031,1.3139326572418213,0.9431482553482056,3.446295738220215,53.93612289428711,1.260985016822815,0.6133451389905531,0.0402444,0.02615261
105,1,-0.1219106912612915,-0.3223538398742676,223.59957885742188,10.829700469970703,6.102150917053223,8.470369338989258,213.9029998779297,7.841841697692871,0.6878335119981784,2.6849995,0.07083434
106,1,-0.3821800947189331,-1.3992356061935425,4.359942436218262,7.0609235763549805,3.990756034851074,6.815059185028076,133.6986846923828,7.445888042449951,0.6430856609949842,0.7805207,0.04740894
107,1,-1.2082464694976807,-0.5573476552963257,285.2327880859375,15.014190673828125,2.243630886077881,2.847769260406494,316.8568115234375,3.3634817600250244,0.5315968729846645,0.05312574,0.03803414
108,0,-1.4933336973190308,-1.2812557220458984,235.2169647216797,19.712677001953125,3.127300262451172,5.289117813110352,156.93067932128906,5.757341384887695,0.5399711729842238,0.030509293,0.046655953
109,1,-0.6668720841407776,-0.6297347545623779,155.47457885742188,7.9778337478637695,4.833747863769531,9.293659210205078,295.0997314453125,4.839615345001221,0.6604717269947287,1.3526828,0.032519877
110,1,-0.2118525505065918,-1.0471763610839844,341.1470642089844,14.287792205810547,6.986390113830566,6.447432994842529,32.08839416503906,0.5361859202384949,0.7323235250078142,0.99683565,0.069123745
111,0,-1.0029447078704834,-0.01988351345062256,83.47044372558594,3.4904494285583496,1.7855701446533203,1.3902961015701294,237.0443572998047,8.954813003540039,0.5655397770169657,0.0024271011,0.07437509
112,0,-0.94684898853302,-1.0885276794433594,213.19313049316406,17.2396240234375,4.3728413581848145,8.90005111694336,283.5999450683594,0.25227272510528564,0.52529205600149,0.24451917,0.015352249
113,0,-0.27293848991394043,-0.04737687110900879,132.6607666015625,5.538769245147705,2.666210412979126,4.985648155212402,168.63369750976562,9.333952903747559,0.5764705170004163,1.8098714,0.033815384
114,0,-0.7229735851287842,-1.229638934135437,273.2438049316406,11.726855278015137,0.5135548114776611,1.0094671249389648,248.74188232421875,5.96434211730957,0.712340147991199,-0.16547954,0.026066482
115,0,-1.4322417974472046,-0.5627020597457886,16.18413734436035,0.963500440120697,5.714582920074463,6.121278762817383,20.583133697509766,4.381160259246826,0.5500442459888291,0.12368035,0.0573653
116,0,-1.1515101194381714,-1.3461196422576904,143.5516357421875,3.762756824493408,6.556694507598877,8.844709396362305,180.5785369873047,7.082809925079346,0.472756995994132,-0.01877606,0.02298081
117,1,-0.4426250457763672,-0.49474382400512695,247.2830047607422,13.312512397766113,1.3979060649871826,3.7701497077941895,87.40889739990234,3.6655139923095703,0.48622178501682356,0.84945077,0.018075585
118,1,-0.17865324020385742,-0.8298771977424622,72.77814483642578,9.578112602233887,3.509289503097534,3.243678092956543,350.3350830078125,1.7009379863739014,0.9669574259896763,0.74332225,0.035895586
119,1,-0.8522143959999084,-0.35418450832366943,351.63055419921875,17.56536865234375,5.256225109100342,7.125018119812012,100.37972259521484,7.619163513183594,0.828530225000577,1.0137382,0.029487848
120,1,-0.7592809200286865,-1.2019187211990356,47.90676498413086,14.936686515808105,2.508915662765503,5.6044087409973145,203.04502868652344,6.426088809967041,1.6182047899928875,0.2766013,0.01968962
121,1,-0.08555233478546143,-0.7321425676345825,331.68585205078125,2.929445505142212,3.820784568786621,1.67026686668396,64.87513732910156,2.969620704650879,0.6275655639765318,0.3016218,0.05208063
122,1,-0.5357259511947632,-0.9682072401046753,168.42703247070312,19.179931640625,5.960744857788086,4.446798324584961,327.8919372558594,2.279149055480957,0.6349809860112146,0.49532074,0.013720691
123,1,-1.244443655014038,-0.12265658378601074,267.2399597167969,8.735188484191895,1.1798694133758545,9.574023246765137,122.93684387207031,8.237166404724121,0.6164506469795015,0.79172444,0.03792268
124,1,-1.3391237258911133,-0.8516919612884521,297.5945739746094,6.539164066314697,1.949194073677063,7.659542560577393,306.04437255859375,0.9238710999488831,0.9365121310111135,0.061214864,0.026105165
125,0,-0.6300572156906128,-0.19064867496490479,37.022727966308594,15.780091285705566,6.714757919311523,2.5652408599853516,146.07803344726562,9.965988159179688,0.6218451320019085,0.49621308,0.038567543
126,1,-0.3658548593521118,-1.4606268405914307,188.851806640625,1.954282522201538,4.590679168701172,4.291481971740723,226.27685546875,5.370491027832031,0.6896667170221917,0.13699824,0.019388199
127,1,-1.0399670600891113,-0.4252781867980957,111.83988952636719,10.257710456848145,3.2623589038848877,8.188237190246582,43.11820983886719,3.8274729251861572,0.82811617598054,0.7353971,0.02076602
128,1,-1.0337978601455688,-1.0551213026046753,302.8158264160156,1.1623716354370117,5.075568675994873,1.3125767707824707,330.7610168457031,2.5535547733306885,0.7410709800024051,-0.017983377,0.04529065
129,1,-0.3714289665222168,-0.03372812271118164,43.02952194213867,11.616020202636719,3.59483003616333,6.380682468414307,120.16938018798828,6.6347198486328125,0.5248388710024301,1.9695876,0.056146443
130,0,-0.6244831085205078,-1.289423942565918,183.5261993408203,5.337102890014648,1.6230950355529785,9.159342765808105,205.99868774414062,8.731132507324219,0.8100163220078684,0.65097183,0.034695506
131,1,-1.3452929258346558,-0.6437221765518188,105.8935546875,17.353252410888672,6.236389636993408,5.288851737976074,62.21535110473633,2.1490373611450195,1.1312154149927665,0.051610887,0.03574711
132,1,-1.2506353855133057,-1.361770510673523,54.64414978027344,17.686725616455078,5.431471347808838,2.9491257667541504,229.1730194091797,9.471793174743652,0.5862868900003377,0.08423525,0.057226896
133,1,-0.5302207469940186,-0.5257821083068848,336.2204895019531,9.388544082641602,0.9044774174690247,6.85707426071167,40.37860107421875,1.0543640851974487,0.47353373499936424,1.3862076,0.043807328
134,1,-0.09105753898620605,-0.7526915073394775,161.80503845214844,13.189582824707031,2.7905313968658447,8.576654434204102,309.0149230957031,4.24330997467041,0.5237403289938811,2.2466063,0.077016234
135,0,-0.7530890703201294,-0.29093122482299805,262.63397216796875,3.9539003372192383,4.3563313484191895,3.4756920337677,143.43434143066406,5.162241458892822,0.5703079410013743,0.58826363,0.025632381
136,1,-0.846001148223877,-1.1306037902832031,139.03347778320312,8.55303955078125,3.03092098236084,4.749940872192383,251.7065887451172,8.893081665039062,0.4848315389826894,0.10626018,0.012881875
137,1,-0.1841799020767212,-0.6630185842514038,240.5730743408203,19.313093185424805,4.930126190185547,9.833393096923828,17.912317276000977,0.43670907616615295,0.4254055469937157,2.4288783,0.11915296
138,1,-0.4370983839035034,-0.9897289872169495,77.40061950683594,3.1087825298309326,6.889165878295898,5.863736152648926,286.4580078125,4.900369644165039,0.4589244660164695,0.89488566,0.02202779
139,0,-1.1577234268188477,-0.14782381057739258,358.2799987792969,14.806337356567383,1.8827954530715942,1.9734351634979248,165.8772735595703,5.8576436042785645,0.5696883799973875,0.16110528,0.049778104
140,0,-1.4383867979049683,-0.9173248410224915,207.15887451171875,10.154294967651367,1.0491015911102295,3.996964931488037,353.3165588378906,3.146533489227295,0.4542759229952935,0.07315183,0.049895227
141,1,-0.7174237966537476,-0.2658209800720215,127.42301940917969,2.1649601459503174,5.996198654174805,7.920258045196533,97.72508239746094,7.189126968383789,0.5691692050022539,1.4687238,0.03347504
142,1,-0.27848827838897705,-1.4330683946609497,279.16265869140625,15.881914138793945,4.09744930267334,7.3915205001831055,183.46376037597656,8.060263633728027,1.0284632969996892,0.6724175,0.059117556
143,0,-0.9407041072845459,-0.40578126907348633,21.493261337280273,6.330078125,2.136937141418457,2.270750045776367,84.68022918701172,1.5161199569702148,0.5959281529940199,-0.008281052,0.04687321
144,1,-0.9973950982093811,-1.4993336200714111,229.9737548828125,12.578482627868652,6.450745105743408,8.296186447143555,130.8514404296875,7.718966007232666,0.618542915006401,-0.099432886,0.029021263
145,1,-0.21799707412719727,-0.4581655263900757,149.4458465576172,4.633359432220459,1.5038561820983887,4.318115234375,319.6463928222656,1.7621912956237793,0.41595933798816986,1.3570683,0.026965976
146,1,-0.6607275009155273,-0.8906217813491821,346.4507141113281,18.413516998291016,3.402592182159424,2.669328212738037,51.00455856323242,3.5647053718566895,0.5173259350121953,0.021176517,0.033791125
147,1,-1.4988831281661987,-0.2236793041229248,89.39484405517578,8.905893325805664,5.362921714782715,7.699925899505615,216.58462524414062,7.022409439086914,0.44222739001270384,0.31491032,0.048052013
